CharacterName,Variant,AvatarCode,SkinTone,HairStyle,Wardrobe,Environment,Lighting,Camera,Expression,SafetyBlock,PromptV1,approved_flag,usage_tags
Dina,Kenduri 05,BOS_F_DINA_05,Light-medium,Medium tidy,Modern baju kurung,Event hall,Balanced warm,Waist-up,Calm polite,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Dina, Code: BOS_F_DINA_05. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Event Lifestyle. Styling: Modern baju kurung. Hair: Medium tidy. Skin tone: Light-medium. Expression: Calm polite. Pose: Relaxed, natural. Environment: Event hall, Balanced warm lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|event
Dina,Café 06,BOS_F_DINA_06,Light-medium,Medium tidy,Café casual,Coffee shop interior,Soft warm,Waist-up,Relaxed neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Dina, Code: BOS_F_DINA_06. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Café Lifestyle. Styling: Café casual. Hair: Medium tidy. Skin tone: Light-medium. Expression: Relaxed neutral. Pose: Relaxed, natural. Environment: Coffee shop interior, Soft warm lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Dina,Mall 07,BOS_F_DINA_07,Light-medium,Medium tidy,Shopping casual,Mall interior,Balanced commercial,Waist-up,Neutral confident,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Dina, Code: BOS_F_DINA_07. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Mall Lifestyle. Styling: Shopping casual. Hair: Medium tidy. Skin tone: Light-medium. Expression: Neutral confident. Pose: Relaxed, natural. Environment: Mall interior, Balanced commercial lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Dina,Studio 08,BOS_F_DINA_08,Light-medium,Medium tidy,Neutral studio wear,Plain neutral backdrop,Balanced studio,Waist-up,Calm neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Dina, Code: BOS_F_DINA_08. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Studio Presenter. Styling: Neutral studio wear. Hair: Medium tidy. Skin tone: Light-medium. Expression: Calm neutral. Pose: Relaxed, natural. Environment: Plain neutral backdrop, Balanced studio lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|studio
Dina,Travel 09,BOS_F_DINA_09,Light-medium,Medium tidy,Travel casual,Airport interior,Soft natural,Waist-up,Neutral confident,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Dina, Code: BOS_F_DINA_09. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Travel Lifestyle. Styling: Travel casual. Hair: Medium tidy. Skin tone: Light-medium. Expression: Neutral confident. Pose: Relaxed, natural. Environment: Airport interior, Soft natural lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Dina,Night 10,BOS_F_DINA_10,Light-medium,Medium tidy,Night casual,City street night,Soft ambient,Waist-up,Calm confident,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Dina, Code: BOS_F_DINA_10. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Night Lifestyle. Styling: Night casual. Hair: Medium tidy. Skin tone: Light-medium. Expression: Calm confident. Pose: Relaxed, natural. Environment: City street night, Soft ambient lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Hani,Office 01,BOS_F_HANI_01,Tan SEA,Medium tidy,Smart office wear,Modern office interior,Balanced commercial,Waist-up,Calm neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_01. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Office Lifestyle. Styling: Smart office wear. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Calm neutral. Pose: Relaxed, natural. Environment: Modern office interior, Balanced commercial lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|office
Hani,Home 02,BOS_F_HANI_02,Tan SEA,Medium tidy,Home casual wear,Living room interior,Soft natural,Waist-up,Calm relaxed,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_02. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Home Lifestyle. Styling: Home casual wear. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Calm relaxed. Pose: Relaxed, natural. Environment: Living room interior, Soft natural lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|home
Hani,Jogging 03,BOS_F_HANI_03,Tan SEA,Tied-back sporty,Modest sportswear,Jogging park,Soft outdoor,Waist-up,Confident neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_03. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Active Lifestyle. Styling: Modest sportswear. Hair: Tied-back sporty. Skin tone: Tan SEA. Expression: Confident neutral. Pose: Relaxed, natural. Environment: Jogging park, Soft outdoor lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Hani,Campus 04,BOS_F_HANI_04,Tan SEA,Medium tidy,Campus casual,University hallway,Soft natural,Waist-up,Friendly neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_04. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Campus Lifestyle. Styling: Campus casual. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Friendly neutral. Pose: Relaxed, natural. Environment: University hallway, Soft natural lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Hani,Kenduri 05,BOS_F_HANI_05,Tan SEA,Medium tidy,Modern baju kurung,Event hall,Balanced warm,Waist-up,Calm polite,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_05. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Event Lifestyle. Styling: Modern baju kurung. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Calm polite. Pose: Relaxed, natural. Environment: Event hall, Balanced warm lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|event
Hani,Café 06,BOS_F_HANI_06,Tan SEA,Medium tidy,Café casual,Coffee shop interior,Soft warm,Waist-up,Relaxed neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_06. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Café Lifestyle. Styling: Café casual. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Relaxed neutral. Pose: Relaxed, natural. Environment: Coffee shop interior, Soft warm lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Hani,Mall 07,BOS_F_HANI_07,Tan SEA,Medium tidy,Shopping casual,Mall interior,Balanced commercial,Waist-up,Neutral confident,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_07. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Mall Lifestyle. Styling: Shopping casual. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Neutral confident. Pose: Relaxed, natural. Environment: Mall interior, Balanced commercial lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Hani,Studio 08,BOS_F_HANI_08,Tan SEA,Medium tidy,Neutral studio wear,Plain neutral backdrop,Balanced studio,Waist-up,Calm neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_08. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Studio Presenter. Styling: Neutral studio wear. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Calm neutral. Pose: Relaxed, natural. Environment: Plain neutral backdrop, Balanced studio lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|studio
Hani,Travel 09,BOS_F_HANI_09,Tan SEA,Medium tidy,Travel casual,Airport interior,Soft natural,Waist-up,Neutral confident,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_09. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Travel Lifestyle. Styling: Travel casual. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Neutral confident. Pose: Relaxed, natural. Environment: Airport interior, Soft natural lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Hani,Night 10,BOS_F_HANI_10,Tan SEA,Medium tidy,Night casual,City street night,Soft ambient,Waist-up,Calm confident,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Hani, Code: BOS_F_HANI_10. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Night Lifestyle. Styling: Night casual. Hair: Medium tidy. Skin tone: Tan SEA. Expression: Calm confident. Pose: Relaxed, natural. Environment: City street night, Soft ambient lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Yasmin,Office 01,BOS_F_YASMIN_01,Light-medium,Medium tidy,Smart office wear,Modern office interior,Balanced commercial,Waist-up,Calm neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Yasmin, Code: BOS_F_YASMIN_01. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Office Lifestyle. Styling: Smart office wear. Hair: Medium tidy. Skin tone: Light-medium. Expression: Calm neutral. Pose: Relaxed, natural. Environment: Modern office interior, Balanced commercial lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|office
Yasmin,Home 02,BOS_F_YASMIN_02,Light-medium,Medium tidy,Home casual wear,Living room interior,Soft natural,Waist-up,Calm relaxed,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Yasmin, Code: BOS_F_YASMIN_02. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Home Lifestyle. Styling: Home casual wear. Hair: Medium tidy. Skin tone: Light-medium. Expression: Calm relaxed. Pose: Relaxed, natural. Environment: Living room interior, Soft natural lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC|home
Yasmin,Jogging 03,BOS_F_YASMIN_03,Light-medium,Tied-back sporty,Modest sportswear,Jogging park,Soft outdoor,Waist-up,Confident neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Yasmin, Code: BOS_F_YASMIN_03. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Active Lifestyle. Styling: Modest sportswear. Hair: Tied-back sporty. Skin tone: Light-medium. Expression: Confident neutral. Pose: Relaxed, natural. Environment: Jogging park, Soft outdoor lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
Yasmin,Campus 04,BOS_F_YASMIN_04,Light-medium,Medium tidy,Campus casual,University hallway,Soft natural,Waist-up,Friendly neutral,STANDARD_SAFETY_BLOCK,"Create a photorealistic avatar reference image. Identity: Yasmin, Code: BOS_F_YASMIN_04. Demographic: Female, Young Adult, Malay/SEA market fit. Role: Campus Lifestyle. Styling: Campus casual. Hair: Medium tidy. Skin tone: Light-medium. Expression: Friendly neutral. Pose: Relaxed, natural. Environment: University hallway, Soft natural lighting. Camera framing: Waist-up, clear face. Safety: Do not generate nudity, sexual content, gore, violence, hate symbols, illegal activity, or any harmful or unsafe depiction. Keep the character fully clothed, respectful, and suitable for general audience and commercial use.",TRUE,UGC
